19.5851     24.0036     38.561
19.6044     23.9003     38.7124
19.6233     23.7957     38.8628
19.6415     23.6897     39.0123
19.6592     23.5824     39.1608
19.6764     23.4737     39.3083
19.693     23.3637     39.4549
19.709     23.2524     39.6004
19.7245     23.1398     39.7449
19.7394     23.0259     39.8883
19.7537     22.9108     40.0307
19.7674     22.7943     40.172
19.7806     22.6766     40.3122
19.7932     22.5577     40.4513
19.8052     22.4375     40.5892
19.8166     22.3161     40.726
19.8274     22.1935     40.8616
19.8376     22.0697     40.9961
19.8472     21.9447     41.1293
19.8563     21.8186     41.2614
19.8647     21.6913     41.3922
19.8725     21.5628     41.5217
19.8797     21.4333     41.65
19.8863     21.3026     41.7771
19.8923     21.1708     41.9028
19.8977     21.0379     42.0272
19.9024     20.904     42.1504
19.9066     20.769     42.2722
19.9101     20.633     42.3926
19.913     20.496     42.5117
19.9153     20.3579     42.6294
19.9169     20.2189     42.7458
19.918     20.0789     42.8607
19.9184     19.938     42.9743
19.9181     19.7961     43.0864
19.9173     19.6533     43.1971
19.9158     19.5096     43.3063
19.9137     19.365     43.4142
19.9109     19.2195     43.5205
19.9075     19.0732     43.6254
19.9035     18.9261     43.7287
19.8988     18.7781     43.8306
19.8935     18.6294     43.931
19.8876     18.4798     44.0299
19.881     18.3296     44.1272
19.8738     18.1786     44.2231
19.8659     18.0268     44.3173
19.8575     17.8744     44.4101
19.8483     17.7213     44.5012
19.8385     17.5675     44.5909
19.8281     17.4131     44.6789
19.8171     17.2581     44.7654
19.8054     17.1025     44.8503
19.7931     16.9462     44.9336
19.7801     16.7895     45.0153
19.7665     16.6322     45.0954
19.7522     16.4743     45.1739
19.7373     16.316     45.2508
19.7218     16.1572     45.3261
19.7056     15.9979     45.3997
19.6889     15.8382     45.4718
19.6714     15.6781     45.5422
19.6534     15.5175     45.611
19.6347     15.3566     45.6781
19.6153     15.1953     45.7437
19.5954     15.0337     45.8075
19.5748     14.8718     45.8698
19.5536     14.7096     45.9304
19.5317     14.5471     45.9894
19.5093     14.3843     46.0467
19.4862     14.2214     46.1024
19.4625     14.0582     46.1564
19.4381     13.8948     46.2088
19.4132     13.7312     46.2596
19.3876     13.5675     46.3087
19.3615     13.4036     46.3562
19.3347     13.2397     46.402
19.3073     13.0756     46.4462
19.2793     12.9115     46.4888
19.2507     12.7473     46.5298
19.2215     12.5831     46.5691
19.1917     12.4188     46.6068
19.1613     12.2546     46.6428
19.1303     12.0904     46.6773
19.0987     11.9263     46.7101
19.0665     11.7622     46.7414
19.0338     11.5982     46.771
19.0004     11.4343     46.799
18.9665     11.2705     46.8254
18.932     11.1069     46.8503
18.897     10.9434     46.8735
18.8613     10.7802     46.8952
18.8251     10.6171     46.9153
18.7884     10.4542     46.9339
18.751     10.2916     46.9509
18.7132     10.1292     46.9663
18.6747     9.9671     46.9802
18.6358     9.80528     46.9926
18.5963     9.64378     47.0034
18.5562     9.48259     47.0127
18.5156     9.32175     47.0205
18.4745     9.16127     47.0268
18.4328     9.00116     47.0316
18.3906     8.84144     47.0349
18.3479     8.68214     47.0368
18.3047     8.52325     47.0372
18.261     8.36481     47.0361
18.2168     8.20683     47.0336
18.172     8.04932     47.0296
18.1268     7.8923     47.0243
18.081     7.73578     47.0175
18.0348     7.57978     47.0093
17.9881     7.42431     46.9997
17.9409     7.26939     46.9887
17.8933     7.11503     46.9764
17.8451     6.96124     46.9627
17.7965     6.80805     46.9477
17.7474     6.65546     46.9313
17.6979     6.50349     46.9136
17.6479     6.35215     46.8946
17.5975     6.20145     46.8743
17.5466     6.0514     46.8528
17.4953     5.90202     46.8299
17.4436     5.75333     46.8058
17.3914     5.60532     46.7804
17.3388     5.45802     46.7538
17.2858     5.31143     46.726
17.2324     5.16558     46.697
17.1786     5.02045     46.6668
17.1243     4.87608     46.6354
17.0697     4.73246     46.6028
17.0147     4.58961     46.5691
16.9592     4.44754     46.5343
16.9034     4.30626     46.4983
16.8473     4.16578     46.4612
16.7907     4.0261     46.423
16.7338     3.88723     46.3838
16.6765     3.7492     46.3434
16.6189     3.61199     46.302
16.5609     3.47562     46.2596
16.5026     3.34011     46.2161
16.4439     3.20545     46.1716
16.3849     3.07165     46.1262
16.3256     2.93872     46.0797
16.2659     2.80667     46.0323
16.2059     2.67551     45.9839
16.1457     2.54523     45.9346
16.0851     2.41585     45.8843
16.0242     2.28738     45.8332
15.963     2.15981     45.7811
15.9015     2.03316     45.7282
15.8397     1.90743     45.6744
15.7776     1.78262     45.6197
15.7153     1.65873     45.5642
15.6527     1.53579     45.5079
15.5898     1.41377     45.4507
15.5267     1.29271     45.3928
15.4633     1.17258     45.3341
15.3996     1.0534     45.2746
15.3358     0.935181     45.2144
15.2716     0.817912     45.1534
15.2073     0.701601     45.0917
15.1427     0.58625     45.0293
15.0779     0.471863     44.9662
15.0129     0.358441     44.9024
14.9476     0.245987     44.8379
14.8822     0.134502     44.7728
14.8165     0.023987     44.707
14.7507     -0.0855554     44.6407
14.6847     -0.194124     44.5737
14.6184     -0.301719     44.5061
14.552     -0.408338     44.4379
14.4855     -0.513982     44.3691
14.4187     -0.61865     44.2998
